,product,price,quantity,date,region
37324,pink morsel,$5.00,470,2021-10-01,north
37325,pink morsel,$5.00,443,2021-10-01,south
37326,pink morsel,$5.00,469,2021-10-01,east
37327,pink morsel,$5.00,472,2021-10-01,west
37352,pink morsel,$5.00,474,2021-10-02,north
37353,pink morsel,$5.00,436,2021-10-02,south
37354,pink morsel,$5.00,400,2021-10-02,east
37355,pink morsel,$5.00,447,2021-10-02,west
37380,pink morsel,$5.00,411,2021-10-03,north
37381,pink morsel,$5.00,453,2021-10-03,south
37382,pink morsel,$5.00,433,2021-10-03,east
37383,pink morsel,$5.00,433,2021-10-03,west
37408,pink morsel,$5.00,427,2021-10-04,north
37409,pink morsel,$5.00,479,2021-10-04,south
37410,pink morsel,$5.00,448,2021-10-04,east
37411,pink morsel,$5.00,459,2021-10-04,west
37436,pink morsel,$5.00,485,2021-10-05,north
37437,pink morsel,$5.00,451,2021-10-05,south
37438,pink morsel,$5.00,429,2021-10-05,east
37439,pink morsel,$5.00,400,2021-10-05,west
37464,pink morsel,$5.00,418,2021-10-06,north
37465,pink morsel,$5.00,478,2021-10-06,south
37466,pink morsel,$5.00,424,2021-10-06,east
37467,pink morsel,$5.00,481,2021-10-06,west
37492,pink morsel,$5.00,474,2021-10-07,north
37493,pink morsel,$5.00,416,2021-10-07,south
37494,pink morsel,$5.00,432,2021-10-07,east
37495,pink morsel,$5.00,454,2021-10-07,west
37520,pink morsel,$5.00,491,2021-10-08,north
37521,pink morsel,$5.00,472,2021-10-08,south
37522,pink morsel,$5.00,417,2021-10-08,east
37523,pink morsel,$5.00,409,2021-10-08,west
37548,pink morsel,$5.00,452,2021-10-09,north
37549,pink morsel,$5.00,460,2021-10-09,south
37550,pink morsel,$5.00,413,2021-10-09,east
37551,pink morsel,$5.00,405,2021-10-09,west
37576,pink morsel,$5.00,480,2021-10-10,north
37577,pink morsel,$5.00,451,2021-10-10,south
37578,pink morsel,$5.00,467,2021-10-10,east
37579,pink morsel,$5.00,492,2021-10-10,west
37604,pink morsel,$5.00,424,2021-10-11,north
37605,pink morsel,$5.00,446,2021-10-11,south
37606,pink morsel,$5.00,439,2021-10-11,east
37607,pink morsel,$5.00,441,2021-10-11,west
37632,pink morsel,$5.00,421,2021-10-12,north
37633,pink morsel,$5.00,421,2021-10-12,south
37634,pink morsel,$5.00,413,2021-10-12,east
37635,pink morsel,$5.00,401,2021-10-12,west
37660,pink morsel,$5.00,441,2021-10-13,north
37661,pink morsel,$5.00,499,2021-10-13,south
37662,pink morsel,$5.00,425,2021-10-13,east
37663,pink morsel,$5.00,482,2021-10-13,west
37688,pink morsel,$5.00,464,2021-10-14,north
37689,pink morsel,$5.00,402,2021-10-14,south
37690,pink morsel,$5.00,466,2021-10-14,east
37691,pink morsel,$5.00,455,2021-10-14,west
37716,pink morsel,$5.00,461,2021-10-15,north
37717,pink morsel,$5.00,485,2021-10-15,south
37718,pink morsel,$5.00,462,2021-10-15,east
37719,pink morsel,$5.00,418,2021-10-15,west
37744,pink morsel,$5.00,497,2021-10-16,north
37745,pink morsel,$5.00,483,2021-10-16,south
37746,pink morsel,$5.00,479,2021-10-16,east
37747,pink morsel,$5.00,418,2021-10-16,west
37772,pink morsel,$5.00,402,2021-10-17,north
37773,pink morsel,$5.00,417,2021-10-17,south
37774,pink morsel,$5.00,450,2021-10-17,east
37775,pink morsel,$5.00,490,2021-10-17,west
37800,pink morsel,$5.00,446,2021-10-18,north
37801,pink morsel,$5.00,462,2021-10-18,south
37802,pink morsel,$5.00,401,2021-10-18,east
37803,pink morsel,$5.00,405,2021-10-18,west
37828,pink morsel,$5.00,417,2021-10-19,north
37829,pink morsel,$5.00,455,2021-10-19,south
37830,pink morsel,$5.00,444,2021-10-19,east
37831,pink morsel,$5.00,479,2021-10-19,west
37856,pink morsel,$5.00,414,2021-10-20,north
37857,pink morsel,$5.00,442,2021-10-20,south
37858,pink morsel,$5.00,458,2021-10-20,east
37859,pink morsel,$5.00,476,2021-10-20,west
37884,pink morsel,$5.00,495,2021-10-21,north
37885,pink morsel,$5.00,435,2021-10-21,south
37886,pink morsel,$5.00,403,2021-10-21,east
37887,pink morsel,$5.00,423,2021-10-21,west
37912,pink morsel,$5.00,406,2021-10-22,north
37913,pink morsel,$5.00,480,2021-10-22,south
37914,pink morsel,$5.00,436,2021-10-22,east
37915,pink morsel,$5.00,469,2021-10-22,west
37940,pink morsel,$5.00,497,2021-10-23,north
37941,pink morsel,$5.00,445,2021-10-23,south
37942,pink morsel,$5.00,419,2021-10-23,east
37943,pink morsel,$5.00,470,2021-10-23,west
37968,pink morsel,$5.00,463,2021-10-24,north
37969,pink morsel,$5.00,431,2021-10-24,south
37970,pink morsel,$5.00,461,2021-10-24,east
37971,pink morsel,$5.00,450,2021-10-24,west
37996,pink morsel,$5.00,494,2021-10-25,north
37997,pink morsel,$5.00,427,2021-10-25,south
37998,pink morsel,$5.00,451,2021-10-25,east
37999,pink morsel,$5.00,454,2021-10-25,west
38024,pink morsel,$5.00,482,2021-10-26,north
38025,pink morsel,$5.00,498,2021-10-26,south
38026,pink morsel,$5.00,450,2021-10-26,east
38027,pink morsel,$5.00,444,2021-10-26,west
38052,pink morsel,$5.00,429,2021-10-27,north
38053,pink morsel,$5.00,429,2021-10-27,south
38054,pink morsel,$5.00,490,2021-10-27,east
38055,pink morsel,$5.00,418,2021-10-27,west
38080,pink morsel,$5.00,433,2021-10-28,north
38081,pink morsel,$5.00,471,2021-10-28,south
38082,pink morsel,$5.00,463,2021-10-28,east
38083,pink morsel,$5.00,460,2021-10-28,west
38108,pink morsel,$5.00,445,2021-10-29,north
38109,pink morsel,$5.00,435,2021-10-29,south
38110,pink morsel,$5.00,487,2021-10-29,east
38111,pink morsel,$5.00,407,2021-10-29,west
38136,pink morsel,$5.00,486,2021-10-30,north
38137,pink morsel,$5.00,436,2021-10-30,south
38138,pink morsel,$5.00,412,2021-10-30,east
38139,pink morsel,$5.00,494,2021-10-30,west
38164,pink morsel,$5.00,480,2021-10-31,north
38165,pink morsel,$5.00,444,2021-10-31,south
38166,pink morsel,$5.00,479,2021-10-31,east
38167,pink morsel,$5.00,424,2021-10-31,west
38192,pink morsel,$5.00,416,2021-11-01,north
38193,pink morsel,$5.00,489,2021-11-01,south
38194,pink morsel,$5.00,483,2021-11-01,east
38195,pink morsel,$5.00,471,2021-11-01,west
38220,pink morsel,$5.00,481,2021-11-02,north
38221,pink morsel,$5.00,424,2021-11-02,south
38222,pink morsel,$5.00,439,2021-11-02,east
38223,pink morsel,$5.00,405,2021-11-02,west
38248,pink morsel,$5.00,461,2021-11-03,north
38249,pink morsel,$5.00,407,2021-11-03,south
38250,pink morsel,$5.00,417,2021-11-03,east
38251,pink morsel,$5.00,457,2021-11-03,west
38276,pink morsel,$5.00,441,2021-11-04,north
38277,pink morsel,$5.00,431,2021-11-04,south
38278,pink morsel,$5.00,421,2021-11-04,east
38279,pink morsel,$5.00,417,2021-11-04,west
38304,pink morsel,$5.00,495,2021-11-05,north
38305,pink morsel,$5.00,485,2021-11-05,south
38306,pink morsel,$5.00,466,2021-11-05,east
38307,pink morsel,$5.00,441,2021-11-05,west
38332,pink morsel,$5.00,447,2021-11-06,north
38333,pink morsel,$5.00,410,2021-11-06,south
38334,pink morsel,$5.00,491,2021-11-06,east
38335,pink morsel,$5.00,413,2021-11-06,west
38360,pink morsel,$5.00,442,2021-11-07,north
38361,pink morsel,$5.00,413,2021-11-07,south
38362,pink morsel,$5.00,443,2021-11-07,east
38363,pink morsel,$5.00,455,2021-11-07,west
38388,pink morsel,$5.00,401,2021-11-08,north
38389,pink morsel,$5.00,424,2021-11-08,south
38390,pink morsel,$5.00,428,2021-11-08,east
38391,pink morsel,$5.00,452,2021-11-08,west
38416,pink morsel,$5.00,433,2021-11-09,north
38417,pink morsel,$5.00,400,2021-11-09,south
38418,pink morsel,$5.00,487,2021-11-09,east
38419,pink morsel,$5.00,450,2021-11-09,west
38444,pink morsel,$5.00,497,2021-11-10,north
38445,pink morsel,$5.00,418,2021-11-10,south
38446,pink morsel,$5.00,405,2021-11-10,east
38447,pink morsel,$5.00,473,2021-11-10,west
38472,pink morsel,$5.00,430,2021-11-11,north
38473,pink morsel,$5.00,432,2021-11-11,south
38474,pink morsel,$5.00,407,2021-11-11,east
38475,pink morsel,$5.00,489,2021-11-11,west
38500,pink morsel,$5.00,470,2021-11-12,north
38501,pink morsel,$5.00,426,2021-11-12,south
38502,pink morsel,$5.00,409,2021-11-12,east
38503,pink morsel,$5.00,498,2021-11-12,west
38528,pink morsel,$5.00,463,2021-11-13,north
38529,pink morsel,$5.00,442,2021-11-13,south
38530,pink morsel,$5.00,469,2021-11-13,east
38531,pink morsel,$5.00,457,2021-11-13,west
38556,pink morsel,$5.00,445,2021-11-14,north
38557,pink morsel,$5.00,438,2021-11-14,south
38558,pink morsel,$5.00,499,2021-11-14,east
38559,pink morsel,$5.00,497,2021-11-14,west
38584,pink morsel,$5.00,421,2021-11-15,north
38585,pink morsel,$5.00,485,2021-11-15,south
38586,pink morsel,$5.00,431,2021-11-15,east
38587,pink morsel,$5.00,499,2021-11-15,west
38612,pink morsel,$5.00,497,2021-11-16,north
38613,pink morsel,$5.00,445,2021-11-16,south
38614,pink morsel,$5.00,463,2021-11-16,east
38615,pink morsel,$5.00,460,2021-11-16,west
38640,pink morsel,$5.00,433,2021-11-17,north
38641,pink morsel,$5.00,448,2021-11-17,south
38642,pink morsel,$5.00,458,2021-11-17,east
38643,pink morsel,$5.00,405,2021-11-17,west
38668,pink morsel,$5.00,416,2021-11-18,north
38669,pink morsel,$5.00,465,2021-11-18,south
38670,pink morsel,$5.00,421,2021-11-18,east
38671,pink morsel,$5.00,449,2021-11-18,west
38696,pink morsel,$5.00,436,2021-11-19,north
38697,pink morsel,$5.00,436,2021-11-19,south
38698,pink morsel,$5.00,469,2021-11-19,east
38699,pink morsel,$5.00,487,2021-11-19,west
38724,pink morsel,$5.00,498,2021-11-20,north
38725,pink morsel,$5.00,432,2021-11-20,south
38726,pink morsel,$5.00,492,2021-11-20,east
38727,pink morsel,$5.00,408,2021-11-20,west
38752,pink morsel,$5.00,402,2021-11-21,north
38753,pink morsel,$5.00,488,2021-11-21,south
38754,pink morsel,$5.00,438,2021-11-21,east
38755,pink morsel,$5.00,473,2021-11-21,west
38780,pink morsel,$5.00,429,2021-11-22,north
38781,pink morsel,$5.00,484,2021-11-22,south
38782,pink morsel,$5.00,440,2021-11-22,east
38783,pink morsel,$5.00,415,2021-11-22,west
38808,pink morsel,$5.00,415,2021-11-23,north
38809,pink morsel,$5.00,490,2021-11-23,south
38810,pink morsel,$5.00,456,2021-11-23,east
38811,pink morsel,$5.00,444,2021-11-23,west
38836,pink morsel,$5.00,482,2021-11-24,north
38837,pink morsel,$5.00,403,2021-11-24,south
38838,pink morsel,$5.00,404,2021-11-24,east
38839,pink morsel,$5.00,412,2021-11-24,west
38864,pink morsel,$5.00,482,2021-11-25,north
38865,pink morsel,$5.00,497,2021-11-25,south
38866,pink morsel,$5.00,489,2021-11-25,east
38867,pink morsel,$5.00,457,2021-11-25,west
38892,pink morsel,$5.00,498,2021-11-26,north
38893,pink morsel,$5.00,443,2021-11-26,south
38894,pink morsel,$5.00,403,2021-11-26,east
38895,pink morsel,$5.00,414,2021-11-26,west
38920,pink morsel,$5.00,434,2021-11-27,north
38921,pink morsel,$5.00,447,2021-11-27,south
38922,pink morsel,$5.00,429,2021-11-27,east
38923,pink morsel,$5.00,474,2021-11-27,west
38948,pink morsel,$5.00,407,2021-11-28,north
38949,pink morsel,$5.00,467,2021-11-28,south
38950,pink morsel,$5.00,478,2021-11-28,east
38951,pink morsel,$5.00,500,2021-11-28,west
38976,pink morsel,$5.00,436,2021-11-29,north
38977,pink morsel,$5.00,499,2021-11-29,south
38978,pink morsel,$5.00,434,2021-11-29,east
38979,pink morsel,$5.00,455,2021-11-29,west
39004,pink morsel,$5.00,453,2021-11-30,north
39005,pink morsel,$5.00,407,2021-11-30,south
39006,pink morsel,$5.00,496,2021-11-30,east
39007,pink morsel,$5.00,478,2021-11-30,west
39032,pink morsel,$5.00,483,2021-12-01,north
39033,pink morsel,$5.00,455,2021-12-01,south
39034,pink morsel,$5.00,420,2021-12-01,east
39035,pink morsel,$5.00,421,2021-12-01,west
39060,pink morsel,$5.00,466,2021-12-02,north
39061,pink morsel,$5.00,434,2021-12-02,south
39062,pink morsel,$5.00,492,2021-12-02,east
39063,pink morsel,$5.00,440,2021-12-02,west
39088,pink morsel,$5.00,445,2021-12-03,north
39089,pink morsel,$5.00,470,2021-12-03,south
39090,pink morsel,$5.00,425,2021-12-03,east
39091,pink morsel,$5.00,449,2021-12-03,west
39116,pink morsel,$5.00,405,2021-12-04,north
39117,pink morsel,$5.00,402,2021-12-04,south
39118,pink morsel,$5.00,401,2021-12-04,east
39119,pink morsel,$5.00,491,2021-12-04,west
39144,pink morsel,$5.00,426,2021-12-05,north
39145,pink morsel,$5.00,489,2021-12-05,south
39146,pink morsel,$5.00,438,2021-12-05,east
39147,pink morsel,$5.00,453,2021-12-05,west
39172,pink morsel,$5.00,476,2021-12-06,north
39173,pink morsel,$5.00,447,2021-12-06,south
39174,pink morsel,$5.00,440,2021-12-06,east
39175,pink morsel,$5.00,440,2021-12-06,west
39200,pink morsel,$5.00,418,2021-12-07,north
39201,pink morsel,$5.00,433,2021-12-07,south
39202,pink morsel,$5.00,460,2021-12-07,east
39203,pink morsel,$5.00,480,2021-12-07,west
39228,pink morsel,$5.00,427,2021-12-08,north
39229,pink morsel,$5.00,463,2021-12-08,south
39230,pink morsel,$5.00,475,2021-12-08,east
39231,pink morsel,$5.00,416,2021-12-08,west
39256,pink morsel,$5.00,454,2021-12-09,north
39257,pink morsel,$5.00,486,2021-12-09,south
39258,pink morsel,$5.00,467,2021-12-09,east
39259,pink morsel,$5.00,413,2021-12-09,west
39284,pink morsel,$5.00,447,2021-12-10,north
39285,pink morsel,$5.00,475,2021-12-10,south
39286,pink morsel,$5.00,480,2021-12-10,east
39287,pink morsel,$5.00,461,2021-12-10,west
39312,pink morsel,$5.00,462,2021-12-11,north
39313,pink morsel,$5.00,431,2021-12-11,south
39314,pink morsel,$5.00,487,2021-12-11,east
39315,pink morsel,$5.00,433,2021-12-11,west
39340,pink morsel,$5.00,445,2021-12-12,north
39341,pink morsel,$5.00,411,2021-12-12,south
39342,pink morsel,$5.00,447,2021-12-12,east
39343,pink morsel,$5.00,459,2021-12-12,west
39368,pink morsel,$5.00,408,2021-12-13,north
39369,pink morsel,$5.00,464,2021-12-13,south
39370,pink morsel,$5.00,422,2021-12-13,east
39371,pink morsel,$5.00,436,2021-12-13,west
39396,pink morsel,$5.00,472,2021-12-14,north
39397,pink morsel,$5.00,484,2021-12-14,south
39398,pink morsel,$5.00,474,2021-12-14,east
39399,pink morsel,$5.00,467,2021-12-14,west
39424,pink morsel,$5.00,497,2021-12-15,north
39425,pink morsel,$5.00,499,2021-12-15,south
39426,pink morsel,$5.00,473,2021-12-15,east
39427,pink morsel,$5.00,431,2021-12-15,west
39452,pink morsel,$5.00,477,2021-12-16,north
39453,pink morsel,$5.00,477,2021-12-16,south
39454,pink morsel,$5.00,487,2021-12-16,east
39455,pink morsel,$5.00,458,2021-12-16,west
39480,pink morsel,$5.00,442,2021-12-17,north
39481,pink morsel,$5.00,417,2021-12-17,south
39482,pink morsel,$5.00,418,2021-12-17,east
39483,pink morsel,$5.00,474,2021-12-17,west
39508,pink morsel,$5.00,429,2021-12-18,north
39509,pink morsel,$5.00,442,2021-12-18,south
39510,pink morsel,$5.00,476,2021-12-18,east
39511,pink morsel,$5.00,491,2021-12-18,west
39536,pink morsel,$5.00,454,2021-12-19,north
39537,pink morsel,$5.00,408,2021-12-19,south
39538,pink morsel,$5.00,436,2021-12-19,east
39539,pink morsel,$5.00,500,2021-12-19,west
39564,pink morsel,$5.00,423,2021-12-20,north
39565,pink morsel,$5.00,465,2021-12-20,south
39566,pink morsel,$5.00,450,2021-12-20,east
39567,pink morsel,$5.00,436,2021-12-20,west
39592,pink morsel,$5.00,466,2021-12-21,north
39593,pink morsel,$5.00,415,2021-12-21,south
39594,pink morsel,$5.00,471,2021-12-21,east
39595,pink morsel,$5.00,471,2021-12-21,west
39620,pink morsel,$5.00,441,2021-12-22,north
39621,pink morsel,$5.00,431,2021-12-22,south
39622,pink morsel,$5.00,402,2021-12-22,east
39623,pink morsel,$5.00,401,2021-12-22,west
39648,pink morsel,$5.00,482,2021-12-23,north
39649,pink morsel,$5.00,453,2021-12-23,south
39650,pink morsel,$5.00,441,2021-12-23,east
39651,pink morsel,$5.00,423,2021-12-23,west
39676,pink morsel,$5.00,410,2021-12-24,north
39677,pink morsel,$5.00,427,2021-12-24,south
39678,pink morsel,$5.00,488,2021-12-24,east
39679,pink morsel,$5.00,472,2021-12-24,west
39704,pink morsel,$5.00,481,2021-12-25,north
39705,pink morsel,$5.00,423,2021-12-25,south
39706,pink morsel,$5.00,417,2021-12-25,east
39707,pink morsel,$5.00,458,2021-12-25,west
39732,pink morsel,$5.00,449,2021-12-26,north
39733,pink morsel,$5.00,492,2021-12-26,south
39734,pink morsel,$5.00,490,2021-12-26,east
39735,pink morsel,$5.00,462,2021-12-26,west
39760,pink morsel,$5.00,474,2021-12-27,north
39761,pink morsel,$5.00,408,2021-12-27,south
39762,pink morsel,$5.00,483,2021-12-27,east
39763,pink morsel,$5.00,403,2021-12-27,west
39788,pink morsel,$5.00,449,2021-12-28,north
39789,pink morsel,$5.00,424,2021-12-28,south
39790,pink morsel,$5.00,483,2021-12-28,east
39791,pink morsel,$5.00,459,2021-12-28,west
39816,pink morsel,$5.00,489,2021-12-29,north
39817,pink morsel,$5.00,443,2021-12-29,south
39818,pink morsel,$5.00,457,2021-12-29,east
39819,pink morsel,$5.00,479,2021-12-29,west
39844,pink morsel,$5.00,487,2021-12-30,north
39845,pink morsel,$5.00,480,2021-12-30,south
39846,pink morsel,$5.00,452,2021-12-30,east
39847,pink morsel,$5.00,463,2021-12-30,west
39872,pink morsel,$5.00,463,2021-12-31,north
39873,pink morsel,$5.00,435,2021-12-31,south
39874,pink morsel,$5.00,459,2021-12-31,east
39875,pink morsel,$5.00,411,2021-12-31,west
39900,pink morsel,$5.00,426,2022-01-01,north
39901,pink morsel,$5.00,496,2022-01-01,south
39902,pink morsel,$5.00,438,2022-01-01,east
39903,pink morsel,$5.00,434,2022-01-01,west
39928,pink morsel,$5.00,432,2022-01-02,north
39929,pink morsel,$5.00,424,2022-01-02,south
39930,pink morsel,$5.00,422,2022-01-02,east
39931,pink morsel,$5.00,416,2022-01-02,west
39956,pink morsel,$5.00,410,2022-01-03,north
39957,pink morsel,$5.00,430,2022-01-03,south
39958,pink morsel,$5.00,488,2022-01-03,east
39959,pink morsel,$5.00,411,2022-01-03,west
39984,pink morsel,$5.00,481,2022-01-04,north
39985,pink morsel,$5.00,404,2022-01-04,south
39986,pink morsel,$5.00,402,2022-01-04,east
39987,pink morsel,$5.00,401,2022-01-04,west
40012,pink morsel,$5.00,496,2022-01-05,north
40013,pink morsel,$5.00,472,2022-01-05,south
40014,pink morsel,$5.00,405,2022-01-05,east
40015,pink morsel,$5.00,455,2022-01-05,west
40040,pink morsel,$5.00,449,2022-01-06,north
40041,pink morsel,$5.00,412,2022-01-06,south
40042,pink morsel,$5.00,458,2022-01-06,east
40043,pink morsel,$5.00,441,2022-01-06,west
40068,pink morsel,$5.00,413,2022-01-07,north
40069,pink morsel,$5.00,410,2022-01-07,south
40070,pink morsel,$5.00,436,2022-01-07,east
40071,pink morsel,$5.00,427,2022-01-07,west
40096,pink morsel,$5.00,474,2022-01-08,north
40097,pink morsel,$5.00,449,2022-01-08,south
40098,pink morsel,$5.00,414,2022-01-08,east
40099,pink morsel,$5.00,479,2022-01-08,west
40124,pink morsel,$5.00,498,2022-01-09,north
40125,pink morsel,$5.00,421,2022-01-09,south
40126,pink morsel,$5.00,467,2022-01-09,east
40127,pink morsel,$5.00,450,2022-01-09,west
40152,pink morsel,$5.00,448,2022-01-10,north
40153,pink morsel,$5.00,418,2022-01-10,south
40154,pink morsel,$5.00,474,2022-01-10,east
40155,pink morsel,$5.00,463,2022-01-10,west
40180,pink morsel,$5.00,400,2022-01-11,north
40181,pink morsel,$5.00,415,2022-01-11,south
40182,pink morsel,$5.00,461,2022-01-11,east
40183,pink morsel,$5.00,429,2022-01-11,west
40208,pink morsel,$5.00,410,2022-01-12,north
40209,pink morsel,$5.00,452,2022-01-12,south
40210,pink morsel,$5.00,419,2022-01-12,east
40211,pink morsel,$5.00,500,2022-01-12,west
40236,pink morsel,$5.00,452,2022-01-13,north
40237,pink morsel,$5.00,473,2022-01-13,south
40238,pink morsel,$5.00,497,2022-01-13,east
40239,pink morsel,$5.00,436,2022-01-13,west
40264,pink morsel,$5.00,449,2022-01-14,north
40265,pink morsel,$5.00,445,2022-01-14,south
40266,pink morsel,$5.00,416,2022-01-14,east
40267,pink morsel,$5.00,450,2022-01-14,west
40292,pink morsel,$5.00,423,2022-01-15,north
40293,pink morsel,$5.00,429,2022-01-15,south
40294,pink morsel,$5.00,426,2022-01-15,east
40295,pink morsel,$5.00,424,2022-01-15,west
40320,pink morsel,$5.00,463,2022-01-16,north
40321,pink morsel,$5.00,482,2022-01-16,south
